ts,session,structure,action,reason,open,high,low,close,entry,sl,tp,rr,balance
2026-05-08T19:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.54,92.62,92.52,92.56,0,0,0,0,106.0
2026-05-08T19:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.56,92.61,92.42,92.6,0,0,0,0,106.0
2026-05-08T20:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.61,92.67,92.33,92.38,0,0,0,0,106.0
2026-05-08T20:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.37,92.44,92.21,92.34,0,0,0,0,106.0
2026-05-08T20:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.34,92.46,92.34,92.42,0,0,0,0,106.0
2026-05-08T20:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.43,92.48,92.26,92.26,0,0,0,0,106.0
2026-05-08T20:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.25,92.51,92.23,92.48,0,0,0,0,106.0
2026-05-08T20:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.48,92.49,92.39,92.48,0,0,0,0,106.0
2026-05-08T20:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.49,92.51,92.24,92.47,0,0,0,0,106.0
2026-05-08T20:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.47,92.48,92.33,92.38,0,0,0,0,106.0
2026-05-08T20:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.37,92.41,92.29,92.35,0,0,0,0,106.0
2026-05-08T20:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.35,92.4,92.29,92.33,0,0,0,0,106.0
2026-05-08T20:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.32,92.33,92.1,92.11,0,0,0,0,106.0
2026-05-08T20:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.11,92.14,92.01,92.11,0,0,0,0,106.0
2026-05-08T21:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.12,92.23,92.07,92.19,0,0,0,0,106.0
2026-05-08T21:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.18,92.24,91.85,91.88,0,0,0,0,106.0
2026-05-08T21:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,91.89,91.95,91.75,91.91,0,0,0,0,106.0
2026-05-08T21:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,91.9,92.06,91.89,92.02,0,0,0,0,106.0
2026-05-08T21:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,92.03,92.13,92.0,92.0,0,0,0,0,106.0
2026-05-08T21:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,92.0,92.07,91.89,91.93,0,0,0,0,106.0
2026-05-08T21:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,91.94,92.13,91.94,92.11,0,0,0,0,106.0
2026-05-08T21:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.11,92.31,92.11,92.27,0,0,0,0,106.0
2026-05-08T21:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.27,92.39,92.22,92.38,0,0,0,0,106.0
2026-05-08T21:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.38,92.39,92.3,92.33,0,0,0,0,106.0
2026-05-08T21:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.34,92.36,92.25,92.33,0,0,0,0,106.0
2026-05-08T21:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.33,92.33,92.26,92.3,0,0,0,0,106.0
2026-05-08T22:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.31,92.52,92.28,92.48,0,0,0,0,106.0
2026-05-08T22:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.49,92.6,92.48,92.52,0,0,0,0,106.0
2026-05-08T22:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.52,92.65,92.49,92.65,0,0,0,0,106.0
2026-05-08T22:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.65,92.71,92.52,92.54,0,0,0,0,106.0
2026-05-08T22:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.54,92.59,92.47,92.55,0,0,0,0,106.0
2026-05-08T22:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.54,92.54,92.4,92.42,0,0,0,0,106.0
2026-05-08T22:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.42,92.48,92.38,92.39,0,0,0,0,106.0
2026-05-08T22:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.38,92.47,92.34,92.34,0,0,0,0,106.0
2026-05-08T22:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.35,92.41,92.34,92.36,0,0,0,0,106.0
2026-05-08T22:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.37,92.46,92.36,92.44,0,0,0,0,106.0
2026-05-08T22:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.43,92.45,92.27,92.28,0,0,0,0,106.0
2026-05-08T22:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.29,92.3,92.25,92.3,0,0,0,0,106.0
2026-05-08T23:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.3,92.3,92.23,92.24,0,0,0,0,106.0
2026-05-08T23:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.23,92.23,92.06,92.1,0,0,0,0,106.0
2026-05-08T23:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.1,92.18,92.03,92.04,0,0,0,0,106.0
2026-05-08T23:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.04,92.1,91.94,92.1,0,0,0,0,106.0
2026-05-08T23:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,92.09,92.11,91.96,91.97,0,0,0,0,106.0
2026-05-08T23:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,91.97,92.01,91.92,91.95,0,0,0,0,106.0
2026-05-08T23:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,91.95,91.97,91.84,91.92,0,0,0,0,106.0
2026-05-08T23:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,91.92,91.92,91.73,91.76,0,0,0,0,106.0
2026-05-08T23:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,91.75,91.88,91.75,91.82,0,0,0,0,106.0
2026-05-08T23:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,91.81,91.92,91.78,91.87,0,0,0,0,106.0
2026-05-08T23:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,91.88,91.98,91.85,91.88,0,0,0,0,106.0
2026-05-08T23:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,91.89,92.06,91.89,92.01,0,0,0,0,106.0
2026-05-09T00:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,92.02,92.04,91.87,91.88,0,0,0,0,106.0
2026-05-09T00:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,91.88,91.96,91.85,91.92,0,0,0,0,106.0
2026-05-09T00:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,91.92,92.1,91.92,92.08,0,0,0,0,106.0
2026-05-09T00:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.09,92.23,92.08,92.15,0,0,0,0,106.0
2026-05-09T00:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,92.16,92.41,92.15,92.28,0,0,0,0,106.0
2026-05-09T00:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.29,92.38,92.28,92.37,0,0,0,0,106.0
2026-05-09T00:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,92.38,92.55,92.38,92.5,0,0,0,0,106.0
2026-05-09T00:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.51,92.54,92.43,92.46,0,0,0,0,106.0
2026-05-09T00:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.45,92.47,92.33,92.37,0,0,0,0,106.0
2026-05-09T00:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.38,92.62,92.37,92.52,0,0,0,0,106.0
2026-05-09T00:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.52,92.52,92.41,92.51,0,0,0,0,106.0
2026-05-09T00:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.5,92.51,92.41,92.48,0,0,0,0,106.0
2026-05-09T01:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.48,92.52,92.44,92.48,0,0,0,0,106.0
2026-05-09T01:05:00+00:00,CRYPTO,BULLISH,PLACE_BUY_STOP,TRADE_PLACED_BUY_STOP_RR1.0,92.47,92.68,92.42,92.67,92.575,92.61999,92.62,1.0,106.0
2026-05-09T01:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.66,92.72,92.64,92.67,0,0,0,0,109.0
2026-05-09T01:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.68,92.7,92.53,92.57,0,0,0,0,109.0
2026-05-09T01:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.57,92.57,92.47,92.49,0,0,0,0,109.0
2026-05-09T01:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.49,92.55,92.47,92.49,0,0,0,0,109.0
2026-05-09T01:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,92.48,92.66,92.48,92.64,0,0,0,0,109.0
2026-05-09T01:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,92.65,92.92,92.6,92.84,0,0,0,0,109.0
2026-05-09T01:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,92.85,93.35,92.84,93.18,0,0,0,0,109.0
2026-05-09T01:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.19,93.32,93.1,93.1,0,0,0,0,109.0
2026-05-09T01:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,93.11,93.91,93.01,93.72,0,0,0,0,109.0
2026-05-09T01:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.73,93.82,93.51,93.51,0,0,0,0,109.0
2026-05-09T02:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.52,93.63,93.3,93.49,0,0,0,0,109.0
2026-05-09T02:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.49,93.8,93.42,93.75,0,0,0,0,109.0
2026-05-09T02:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.76,93.77,93.48,93.58,0,0,0,0,109.0
2026-05-09T02:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.58,93.65,93.52,93.54,0,0,0,0,109.0
2026-05-09T02:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.54,93.59,93.35,93.44,0,0,0,0,109.0
2026-05-09T02:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.44,93.45,93.36,93.45,0,0,0,0,109.0
2026-05-09T02:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.45,93.6,93.44,93.56,0,0,0,0,109.0
2026-05-09T02:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.56,93.65,93.51,93.52,0,0,0,0,109.0
2026-05-09T02:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.53,93.55,93.4,93.48,0,0,0,0,109.0
2026-05-09T02:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.49,93.51,93.3,93.37,0,0,0,0,109.0
2026-05-09T02:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.38,93.5,93.3,93.46,0,0,0,0,109.0
2026-05-09T02:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.47,93.51,93.42,93.51,0,0,0,0,109.0
2026-05-09T03:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.51,93.55,93.41,93.55,0,0,0,0,109.0
2026-05-09T03:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.56,93.68,93.54,93.58,0,0,0,0,109.0
2026-05-09T03:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.57,93.72,93.56,93.56,0,0,0,0,109.0
2026-05-09T03:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.57,93.77,93.57,93.68,0,0,0,0,109.0
2026-05-09T03:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.68,93.77,93.63,93.66,0,0,0,0,109.0
2026-05-09T03:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.67,93.71,93.59,93.67,0,0,0,0,109.0
2026-05-09T03:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.68,93.68,93.52,93.58,0,0,0,0,109.0
2026-05-09T03:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.58,93.59,93.46,93.49,0,0,0,0,109.0
2026-05-09T03:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.49,93.55,93.41,93.53,0,0,0,0,109.0
2026-05-09T03:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.54,93.71,93.5,93.61,0,0,0,0,109.0
2026-05-09T03:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.62,93.73,93.55,93.68,0,0,0,0,109.0
2026-05-09T03:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.69,93.71,93.64,93.64,0,0,0,0,109.0
2026-05-09T04:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.65,93.8,93.62,93.77,0,0,0,0,109.0
2026-05-09T04:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,93.77,94.17,93.77,94.01,0,0,0,0,109.0
2026-05-09T04:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,94.02,94.02,93.89,93.94,0,0,0,0,109.0
2026-05-09T04:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.94,93.95,93.73,93.73,0,0,0,0,109.0
2026-05-09T04:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.74,93.78,93.66,93.68,0,0,0,0,109.0
2026-05-09T04:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.68,93.68,93.53,93.65,0,0,0,0,109.0
2026-05-09T04:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.65,93.73,93.61,93.71,0,0,0,0,109.0
2026-05-09T04:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.71,93.71,93.52,93.53,0,0,0,0,109.0
2026-05-09T04:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.53,93.61,93.42,93.44,0,0,0,0,109.0
2026-05-09T04:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.44,93.58,93.43,93.53,0,0,0,0,109.0
2026-05-09T04:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.53,93.62,93.4,93.43,0,0,0,0,109.0
2026-05-09T04:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,93.43,93.5,93.12,93.24,0,0,0,0,109.0
2026-05-09T05:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,93.24,93.24,92.94,92.98,0,0,0,0,109.0
2026-05-09T05:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,92.99,93.08,92.84,92.89,0,0,0,0,109.0
2026-05-09T05:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,92.89,93.17,92.88,93.12,0,0,0,0,109.0
2026-05-09T05:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.12,93.39,93.12,93.34,0,0,0,0,109.0
2026-05-09T05:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.34,93.53,93.33,93.48,0,0,0,0,109.0
2026-05-09T05:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.48,93.53,93.43,93.5,0,0,0,0,109.0
2026-05-09T05:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.51,93.6,93.44,93.58,0,0,0,0,109.0
2026-05-09T05:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.58,93.71,93.57,93.67,0,0,0,0,109.0
2026-05-09T05:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.68,93.74,93.64,93.71,0,0,0,0,109.0
2026-05-09T05:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.7,93.75,93.6,93.67,0,0,0,0,109.0
2026-05-09T05:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.67,93.72,93.63,93.7,0,0,0,0,109.0
2026-05-09T05:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.71,93.78,93.69,93.75,0,0,0,0,109.0
2026-05-09T06:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,93.75,93.97,93.73,93.91,0,0,0,0,109.0
2026-05-09T06:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.92,93.98,93.9,93.94,0,0,0,0,109.0
2026-05-09T06:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.94,94.13,93.81,93.89,0,0,0,0,109.0
2026-05-09T06:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.89,93.89,93.62,93.63,0,0,0,0,109.0
2026-05-09T06:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.64,93.73,93.56,93.58,0,0,0,0,109.0
2026-05-09T06:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.59,93.6,93.51,93.55,0,0,0,0,109.0
2026-05-09T06:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.55,93.64,93.51,93.52,0,0,0,0,109.0
2026-05-09T06:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.52,93.52,93.22,93.29,0,0,0,0,109.0
2026-05-09T06:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.29,93.52,93.21,93.44,0,0,0,0,109.0
2026-05-09T06:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.44,93.57,93.37,93.56,0,0,0,0,109.0
2026-05-09T06:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.56,93.56,93.42,93.48,0,0,0,0,109.0
2026-05-09T06:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.48,93.56,93.46,93.54,0,0,0,0,109.0
2026-05-09T07:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,93.54,93.68,93.53,93.59,0,0,0,0,109.0
2026-05-09T07:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,93.59,93.6,93.34,93.38,0,0,0,0,109.0
2026-05-09T07:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.39,93.52,93.38,93.48,0,0,0,0,109.0
2026-05-09T07:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.48,93.71,93.48,93.62,0,0,0,0,109.0
2026-05-09T07:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,93.62,93.81,93.6,93.8,0,0,0,0,109.0
2026-05-09T07:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.8,93.81,93.65,93.68,0,0,0,0,109.0
2026-05-09T07:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,93.68,93.95,93.67,93.93,0,0,0,0,109.0
2026-05-09T07:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.94,93.98,93.79,93.84,0,0,0,0,109.0
2026-05-09T07:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_ZONE,93.85,94.0,93.63,93.72,0,0,0,0,109.0
2026-05-09T07:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.73,93.78,93.66,93.74,0,0,0,0,109.0
2026-05-09T07:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,93.74,93.82,93.69,93.69,0,0,0,0,109.0
